Player,Rk,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary
Al Horford,207.0,15-16,C,28.0,ATL,62.333333333333336,62.333333333333336,31.866666666666664,7.166666666666667,13.333333333333334,0.5366666666666666,0.4333333333333334,1.3333333333333333,0.3379999999999999,6.733333333333334,12.0,0.5586666666666668,0.5540000000000002,1.5666666666666667,2.1333333333333333,0.7463333333333333,1.9333333333333333,5.666666666666667,7.633333333333333,3.0,0.8666666666666667,1.4333333333333333,1.6000000000000003,1.8333333333333333,16.333333333333332,27734406.0
Al Jefferson,222.0,15-16,C,30.0,CHO,61.666666666666664,50.666666666666664,29.633333333333336,7.433333333333333,15.0,0.4916666666666667,0.0,0.10000000000000002,0.30000000000000004,7.366666666666667,14.933333333333332,0.49300000000000005,0.4923333333333333,1.9333333333333336,2.9,0.6646666666666666,1.6000000000000003,6.933333333333334,8.533333333333333,1.7666666666666668,0.7333333333333333,1.1,1.1333333333333333,2.3333333333333335,16.8,10000000.0
Al-Farouq Aminu,11.0,15-16,SF,24.0,POR,78.66666666666667,50.0,24.2,2.8333333333333335,6.6000000000000005,0.434,0.7333333333333334,2.1999999999999997,0.302,2.1333333333333333,4.3999999999999995,0.48300000000000004,0.48299999999999993,1.2,1.7333333333333334,0.7043333333333334,1.4333333333333336,4.2,5.633333333333333,1.3,0.9333333333333332,0.6333333333333333,1.1,1.9333333333333333,7.666666666666667,7319035.0
Alec Burks,70.0,15-16,SG,23.0,UTA,45.333333333333336,14.0,29.03333333333333,4.6000000000000005,10.866666666666665,0.42333333333333334,0.8666666666666667,2.2666666666666666,0.379,3.7000000000000006,8.533333333333333,0.43366666666666664,0.46399999999999997,3.6333333333333333,4.7,0.774,0.6666666666666666,3.0,3.6666666666666665,2.566666666666667,0.7000000000000001,0.16666666666666666,1.8,2.3666666666666667,13.733333333333334,10845506.0
Alex Len,262.0,15-16,C,21.0,PHO,63.0,31.0,17.966666666666665,2.2666666666666666,5.0,0.451,0.0,0.03333333333333333,0.23800000000000002,2.2666666666666666,4.966666666666667,0.4526666666666667,0.45166666666666666,1.2666666666666668,1.7666666666666666,0.6916666666666668,1.7666666666666668,3.733333333333334,5.533333333333332,0.6,0.3666666666666667,0.8999999999999999,1.2,2.533333333333333,5.766666666666667,4187599.0
Allen Crabbe,99.0,15-16,SG,22.0,POR,49.0,5.666666666666667,15.366666666666667,1.9333333333333333,4.533333333333334,0.4116666666666666,0.7999999999999999,2.0333333333333337,0.39166666666666666,1.1666666666666667,2.5,0.43566666666666665,0.5020000000000001,0.5333333333333333,0.6666666666666666,0.789,0.16666666666666666,1.3666666666666665,1.5666666666666664,0.7999999999999999,0.4333333333333334,0.19999999999999998,0.43333333333333335,1.5333333333333332,5.266666666666667,18500000.0
Alonzo Gee,152.0,15-16,SF,27.0,NOP,64.0,21.333333333333332,16.8,1.6333333333333335,3.5,0.467,0.2333333333333333,0.7666666666666666,0.3273333333333333,1.4000000000000001,2.733333333333333,0.508,0.5033333333333333,0.7666666666666666,1.0666666666666667,0.691,0.6666666666666666,1.8,2.4666666666666663,0.7333333333333334,0.7000000000000001,0.16666666666666666,0.6999999999999998,1.6333333333333335,4.333333333333333,57672.0
Andre Iguodala,214.0,15-16,SF,31.0,GSW,68.33333333333333,21.333333333333332,28.633333333333336,3.0666666666666664,6.466666666666668,0.4746666666666666,0.9333333333333332,2.6666666666666665,0.3513333333333333,2.1333333333333333,3.8333333333333335,0.5603333333333332,0.5466666666666667,1.0333333333333334,1.6333333333333335,0.6206666666666667,0.7333333333333334,3.266666666666667,4.0,3.5333333333333337,1.2666666666666666,0.3,1.3,1.5,8.033333333333333,14814815.0
Andre Roberson,373.0,15-16,SG,23.0,OKC,59.0,50.333333333333336,17.133333333333333,1.3666666666666665,2.8666666666666667,0.4796666666666667,0.3,1.0333333333333332,0.23733333333333337,1.1333333333333335,1.8333333333333333,0.5946666666666666,0.5216666666666666,0.3333333333333333,0.6,0.5966666666666666,0.9666666666666667,2.3000000000000003,3.266666666666667,0.7000000000000001,0.7000000000000001,0.43333333333333335,0.5666666666666667,1.9666666666666668,3.3666666666666667,9259260.0
Andrew Nicholson,327.0,15-16,PF,25.0,ORL,57.333333333333336,2.6666666666666665,14.133333333333333,2.3666666666666667,5.266666666666667,0.4456666666666667,0.4666666666666666,1.4000000000000001,0.33066666666666666,1.9000000000000001,3.866666666666667,0.48833333333333334,0.49,0.6333333333333333,0.8666666666666666,0.7366666666666667,0.5666666666666667,2.433333333333333,3.033333333333333,0.43333333333333335,0.20000000000000004,0.3333333333333333,0.6666666666666666,1.5,5.833333333333333,6362998.0
Anthony Bennett,45.0,15-16,PF,21.0,TOR,42.666666666666664,1.0,10.966666666666669,1.3666666666666665,3.633333333333333,0.35766666666666674,0.20000000000000004,0.7000000000000001,0.25433333333333336,1.2333333333333334,2.9333333333333336,0.40199999999999997,0.38966666666666666,0.6666666666666666,0.9666666666666668,0.7263333333333333,0.7000000000000001,1.9333333333333333,2.6666666666666665,0.3666666666666667,0.4000000000000001,0.16666666666666666,0.5666666666666668,1.2333333333333334,3.6333333333333333,1015696.0
Anthony Davis,107.0,15-16,C,21.0,NOP,65.33333333333333,65.0,35.6,8.8,17.066666666666666,0.5156666666666667,0.19999999999999998,0.7000000000000001,0.20966666666666667,8.6,16.433333333333334,0.5243333333333334,0.5213333333333333,5.333333333333333,6.8,0.7846666666666667,2.5666666666666664,7.6000000000000005,10.166666666666666,1.8999999999999997,1.3666666666666665,2.566666666666667,1.6666666666666667,2.5,23.166666666666668,23775506.0
Anthony Tolliver,428.0,15-16,PF,29.0,DET,70.66666666666667,8.333333333333334,19.233333333333334,1.9666666666666668,4.866666666666667,0.4053333333333333,1.4666666666666668,3.8333333333333335,0.37966666666666665,0.5,1.0333333333333334,0.49466666666666664,0.5546666666666665,0.5333333333333333,0.7333333333333334,0.735,0.5666666666666667,2.3666666666666667,2.966666666666667,0.7333333333333334,0.3333333333333333,0.20000000000000004,0.5,1.4333333333333333,5.8999999999999995,3290000.0
Archie Goodwin,158.0,15-16,PG,20.0,PHO,50.0,5.0,14.266666666666666,2.1666666666666665,5.166666666666667,0.4216666666666667,0.26666666666666666,1.1333333333333335,0.22133333333333335,1.9000000000000004,4.033333333333333,0.47833333333333333,0.44566666666666666,1.5,2.1666666666666665,0.694,0.5666666666666667,1.4333333333333333,2.0,1.2,0.43333333333333335,0.20000000000000004,1.2666666666666666,1.2333333333333332,6.066666666666666,1577230.0
Austin Rivers,372.0,15-16,SG,22.0,LAC,70.66666666666667,5.333333333333333,20.633333333333333,2.9666666666666663,7.033333333333334,0.41733333333333333,0.6333333333333333,1.9666666666666668,0.3323333333333333,2.3,5.033333333333333,0.4533333333333333,0.4633333333333334,1.3,1.9666666666666668,0.664,0.3666666666666667,1.5666666666666667,1.9333333333333333,1.9333333333333333,0.6666666666666666,0.13333333333333333,0.9666666666666668,1.9333333333333333,7.866666666666667,12650000.0
Avery Bradley,59.0,15-16,SG,24.0,BOS,71.0,69.0,31.933333333333337,5.866666666666667,13.433333333333332,0.438,1.5999999999999999,4.433333333333334,0.36933333333333335,4.266666666666667,9.033333333333333,0.47533333333333333,0.49833333333333335,1.2666666666666666,1.6000000000000003,0.7913333333333333,0.6666666666666666,2.6,3.266666666666667,1.7666666666666668,1.2333333333333334,0.2333333333333333,1.4666666666666668,2.3000000000000003,14.666666666666666,8808989.0
Ben McLemore,294.0,15-16,SG,21.0,SAC,77.33333333333333,63.333333333333336,26.833333333333332,3.466666666666667,8.366666666666667,0.414,1.3,3.6999999999999997,0.3466666666666667,2.1999999999999997,4.7,0.4666666666666666,0.4896666666666667,1.3666666666666665,1.7333333333333334,0.7783333333333333,0.5,2.1666666666666665,2.6666666666666665,1.3,0.7333333333333334,0.16666666666666666,1.4666666666666668,2.4333333333333336,9.566666666666666,5200000.0
Bismack Biyombo,47.0,15-16,C,22.0,TOR,74.33333333333333,17.333333333333332,18.433333333333334,1.5333333333333332,2.766666666666667,0.5653333333333334,0.0,0.0,0.0,1.5333333333333332,2.766666666666667,0.566,0.5653333333333334,1.3,2.2333333333333334,0.576,2.033333333333333,4.366666666666666,6.3999999999999995,0.26666666666666666,0.19999999999999998,1.4000000000000001,0.7333333333333334,2.1666666666666665,4.4,17000000.0
Blake Griffin,171.0,15-16,PF,25.0,LAC,60.666666666666664,60.666666666666664,34.8,8.733333333333333,17.099999999999998,0.5096666666666666,0.16666666666666666,0.5,0.3353333333333334,8.533333333333333,16.599999999999998,0.515,0.5143333333333333,4.866666666666666,6.766666666666667,0.7233333333333333,1.9333333333333333,6.566666666666667,8.5,4.7,0.9666666666666668,0.5333333333333333,2.4999999999999996,2.9666666666666663,22.46666666666667,32088932.0
Boris Diaw,116.0,15-16,PF,32.0,SAS,78.66666666666667,14.333333333333334,22.566666666666666,3.366666666666667,6.7,0.5026666666666667,0.5333333333333333,1.4666666666666668,0.36133333333333334,2.8333333333333335,5.233333333333333,0.5416666666666666,0.5406666666666667,0.8333333333333334,1.0999999999999999,0.75,0.9,2.9333333333333336,3.8333333333333335,2.6666666666666665,0.4333333333333333,0.3333333333333333,1.4666666666666668,1.6333333333333335,8.066666666666666,7500000.0
Bradley Beal,42.0,15-16,SG,21.0,WAS,63.666666666666664,55.666666666666664,33.06666666666667,6.3,14.566666666666668,0.4316666666666667,1.8333333333333333,4.566666666666666,0.3993333333333333,4.466666666666666,10.0,0.447,0.49433333333333335,2.1999999999999997,2.8000000000000003,0.7793333333333332,0.7666666666666666,2.8666666666666667,3.633333333333333,3.1,1.0666666666666667,0.2333333333333333,1.9333333333333333,2.1333333333333333,16.6,25434263.0
Brandan Wright,468.0,15-16,PF,27.0,MEM,48.333333333333336,3.0,18.533333333333335,3.3000000000000003,4.933333333333334,0.664,0.0,0.0,0.0,3.3000000000000003,4.933333333333334,0.6656666666666666,0.664,1.1333333333333335,1.7666666666666666,0.6546666666666666,1.5666666666666667,2.466666666666667,4.033333333333334,0.5,0.5666666666666668,1.1666666666666667,0.6333333333333333,1.6000000000000003,7.766666666666666,490461.0
Brandon Jennings,226.0,15-16,PG,25.0,TOT,56.333333333333336,42.333333333333336,26.933333333333337,4.3,11.233333333333334,0.38066666666666665,1.6333333333333335,4.666666666666667,0.342,2.733333333333333,6.566666666666666,0.41133333333333333,0.4546666666666667,2.3666666666666667,3.033333333333333,0.7736666666666666,0.5,2.0,2.533333333333333,5.8999999999999995,1.0,0.10000000000000002,2.0333333333333337,1.5999999999999999,12.6,2222803.0
Brandon Knight,251.0,15-16,SG,23.0,PHO,62.333333333333336,60.0,33.86666666666667,6.5,15.5,0.41966666666666663,1.9333333333333333,5.533333333333332,0.35200000000000004,4.566666666666667,10.0,0.456,0.48266666666666663,3.233333333333333,3.8333333333333335,0.8426666666666667,0.5666666666666668,3.1666666666666665,3.766666666666667,5.066666666666667,1.2,0.26666666666666666,3.0,2.066666666666667,18.166666666666668,13618750.0
Brook Lopez,270.0,15-16,C,26.0,BRK,54.0,44.666666666666664,31.433333333333337,7.566666666666666,14.333333333333334,0.529,0.0,0.13333333333333333,0.081,7.566666666666666,14.233333333333333,0.5326666666666667,0.5293333333333333,4.3,5.366666666666667,0.806,2.6999999999999997,4.433333333333334,7.066666666666666,1.2,0.6333333333333333,1.7666666666666666,1.8,2.966666666666667,19.5,22642650.0
C.J. Watson,448.0,15-16,PG,30.0,ORL,51.0,9.333333333333334,21.23333333333333,2.3,5.6000000000000005,0.40466666666666673,0.8000000000000002,2.3,0.35266666666666663,1.4666666666666668,3.3000000000000003,0.4406666666666667,0.476,1.5,1.8333333333333333,0.8273333333333334,0.3,1.8333333333333333,2.1666666666666665,2.6666666666666665,0.8666666666666667,0.16666666666666666,1.2,1.4666666666666668,6.966666666666666,5000000.0
CJ McCollum,287.0,15-16,SG,23.0,POR,60.0,27.666666666666668,21.0,4.166666666666667,9.499999999999998,0.43333333333333335,1.4000000000000001,3.4000000000000004,0.39599999999999996,2.8333333333333335,6.066666666666666,0.45733333333333337,0.5093333333333333,1.2333333333333332,1.6333333333333335,0.734,0.3333333333333333,1.6666666666666667,2.0,2.0,0.7666666666666666,0.16666666666666666,1.4000000000000001,1.6666666666666667,10.966666666666667,23962573.0
Carl Landry,255.0,15-16,PF,31.0,PHI,41.333333333333336,9.333333333333334,15.233333333333333,2.766666666666666,5.166666666666667,0.5293333333333333,0.06666666666666667,0.13333333333333333,0.462,2.6999999999999997,5.066666666666666,0.531,0.5333333333333333,1.5,1.8333333333333333,0.7933333333333333,1.2,2.4666666666666663,3.6999999999999997,0.5333333333333333,0.2333333333333333,0.19999999999999998,0.6333333333333333,1.8999999999999997,7.066666666666666,6500000.0
Carmelo Anthony,21.0,15-16,SF,30.0,NYK,63.0,63.0,36.50000000000001,8.833333333333334,19.900000000000002,0.44333333333333336,1.7333333333333334,4.733333333333333,0.3606666666666667,7.1000000000000005,15.133333333333333,0.46866666666666673,0.48633333333333334,5.1000000000000005,6.166666666666667,0.8246666666666668,1.7,5.8,7.466666666666666,3.466666666666667,1.0333333333333332,0.5333333333333333,2.4,2.533333333333333,24.46666666666667,26243760.0
Caron Butler,71.0,15-16,SF,34.0,SAC,50.333333333333336,11.666666666666666,18.833333333333332,2.466666666666667,6.066666666666666,0.4083333333333334,1.0333333333333334,2.766666666666667,0.31333333333333335,1.4666666666666668,3.2999999999999994,0.45766666666666667,0.48166666666666663,0.7999999999999999,0.9333333333333332,0.8583333333333333,0.3333333333333333,2.3000000000000003,2.6333333333333333,1.0333333333333334,0.6333333333333334,0.16666666666666666,0.6333333333333334,1.5666666666666667,6.7,1551659.0
Chandler Parsons,345.0,15-16,SF,26.0,DAL,67.0,63.666666666666664,33.4,5.766666666666667,12.199999999999998,0.4753333333333334,1.8333333333333333,4.699999999999999,0.38800000000000007,3.9333333333333336,7.5,0.5296666666666666,0.5503333333333332,1.9333333333333336,2.6999999999999997,0.7153333333333333,0.7999999999999999,4.233333333333333,5.033333333333334,3.0666666666666664,1.0,0.3333333333333333,1.6666666666666667,2.1,15.333333333333334,23112004.0
Channing Frye,145.0,15-16,PF-C,31.0,TOT,75.66666666666667,55.0,23.400000000000002,2.9333333333333336,7.0,0.42066666666666674,1.7,4.433333333333334,0.3833333333333333,1.2333333333333334,2.566666666666667,0.48133333333333334,0.5453333333333333,0.6,0.7333333333333334,0.8546666666666667,0.6,3.5,4.1,1.1666666666666667,0.5666666666666667,0.5666666666666668,0.9,2.433333333333333,8.166666666666666,7420912.0
Chris Johnson,229.0,15-16,SF,24.0,UTA,46.333333333333336,1.3333333333333333,16.666666666666668,1.7333333333333334,4.5,0.39033333333333337,0.8333333333333334,2.6333333333333333,0.30233333333333334,0.9666666666666667,1.8666666666666665,0.511,0.4776666666666667,0.6333333333333333,0.7666666666666666,0.8483333333333333,0.5,1.5999999999999999,2.0666666666666664,0.6333333333333334,0.6999999999999998,0.19999999999999998,0.5666666666666668,1.5,4.966666666666666,1050961.0
Chris Paul,348.0,15-16,PG,29.0,LAC,72.66666666666667,72.66666666666667,34.166666666666664,6.8,14.466666666666667,0.4713333333333334,1.5333333333333332,4.033333333333333,0.379,5.266666666666667,10.4,0.5073333333333333,0.5243333333333333,4.1000000000000005,4.633333333333334,0.8836666666666666,0.5666666666666668,3.8000000000000003,4.366666666666667,10.299999999999999,2.1666666666666665,0.16666666666666666,2.4,2.5,19.233333333333334,24599495.0
Cody Zeller,475.0,15-16,C,22.0,CHO,72.33333333333333,36.0,21.866666666666664,2.6999999999999997,5.633333333333333,0.472,0.0,0.03333333333333333,0.3666666666666667,2.6999999999999997,5.566666666666667,0.4753333333333334,0.4726666666666666,2.066666666666667,2.733333333333334,0.7526666666666667,1.6333333333333335,3.8333333333333335,5.433333333333334,1.2333333333333334,0.6,0.7333333333333334,1.0,2.466666666666667,7.433333333333333,13528090.0
Corey Brewer,61.0,15-16,SF,28.0,HOU,81.0,36.666666666666664,26.233333333333334,3.9,8.933333333333334,0.4303333333333333,0.7333333333333334,2.733333333333333,0.2733333333333334,3.133333333333333,6.166666666666667,0.501,0.4736666666666667,1.8,2.433333333333333,0.737,0.7666666666666666,2.1333333333333333,2.9,1.7333333333333334,1.4333333333333333,0.26666666666666666,1.3,2.266666666666667,10.333333333333334,7579366.0
Cory Joseph,242.0,15-16,SG,23.0,TOR,75.66666666666667,12.333333333333334,19.233333333333334,2.566666666666667,5.466666666666666,0.47266666666666673,0.26666666666666666,0.8666666666666667,0.3176666666666667,2.3,4.6000000000000005,0.5,0.49533333333333335,1.4000000000000001,1.8,0.7736666666666667,0.5333333333333333,1.7,2.1999999999999997,2.4,0.6333333333333333,0.2333333333333333,0.9,1.366666666666667,6.766666666666667,7945000.0
Courtney Lee,260.0,15-16,SG,29.0,TOT,78.33333333333333,62.0,28.366666666666664,3.7000000000000006,8.1,0.4606666666666667,1.0333333333333334,2.6999999999999997,0.38366666666666666,2.6666666666666665,5.333333333333333,0.49899999999999994,0.525,1.3333333333333333,1.5333333333333332,0.8610000000000001,0.3666666666666667,2.066666666666667,2.4333333333333336,1.7333333333333334,0.9666666666666668,0.3333333333333333,0.9333333333333332,1.6666666666666667,9.766666666666666,12253780.0
D.J. Augustin,27.0,15-16,PG,27.0,TOT,71.66666666666667,7.666666666666667,23.433333333333334,3.233333333333333,7.866666666666667,0.4123333333333334,1.3333333333333333,3.466666666666667,0.381,1.9000000000000001,4.4,0.4343333333333334,0.49700000000000005,2.2333333333333334,2.6,0.8526666666666666,0.16666666666666666,1.5666666666666664,1.7666666666666666,3.966666666666667,0.6333333333333333,0.03333333333333333,1.6666666666666667,1.5333333333333332,10.033333333333333,7250000.0
Damian Lillard,266.0,15-16,PG,24.0,POR,79.66666666666667,79.66666666666667,35.733333333333334,7.366666666666666,17.4,0.42566666666666664,2.733333333333333,7.3,0.3706666666666667,4.7,10.066666666666668,0.4656666666666667,0.5036666666666667,4.733333333333333,5.433333333333334,0.8756666666666667,0.5333333333333333,3.5,4.033333333333333,6.2,0.9666666666666668,0.3333333333333333,2.766666666666667,2.1999999999999997,22.266666666666666,26153057.0
Danny Green,165.0,15-16,SG,27.0,SAS,76.0,72.66666666666667,26.3,3.3000000000000003,7.866666666666667,0.41466666666666674,1.9333333333333333,4.8999999999999995,0.38833333333333336,1.3666666666666665,3.0,0.458,0.536,0.8333333333333334,1.0333333333333334,0.8023333333333333,0.5666666666666665,3.266666666666667,3.8000000000000003,1.7666666666666666,1.0666666666666667,0.9333333333333335,1.0333333333333334,1.8,9.333333333333334,10000000.0
Darrell Arthur,25.0,15-16,PF,26.0,DEN,65.33333333333333,7.0,18.6,2.766666666666667,6.533333333333334,0.41700000000000004,0.4666666666666666,1.5,0.332,2.2333333333333334,5.033333333333333,0.44766666666666666,0.4533333333333333,0.7333333333333334,0.9,0.7966666666666667,0.9666666666666668,2.433333333333333,3.4,1.0999999999999999,0.7333333333333334,0.6,0.8666666666666667,2.6,6.666666666666667,7464912.0
DeAndre Jordan,241.0,15-16,C,26.0,LAC,80.33333333333333,80.33333333333333,34.36666666666667,4.466666666666666,6.466666666666666,0.6963333333333331,0.0,0.0,0.125,4.466666666666666,6.466666666666666,0.6976666666666667,0.6966666666666667,2.6,6.099999999999999,0.4183333333333333,4.1000000000000005,9.966666666666667,14.133333333333333,0.9333333333333332,0.9,2.3333333333333335,1.4000000000000001,2.966666666666667,11.533333333333333,22642350.0
DeMarcus Cousins,97.0,15-16,C,24.0,SAC,65.0,65.0,33.699999999999996,8.633333333333335,18.46666666666667,0.4713333333333334,0.3666666666666667,1.1333333333333335,0.19433333333333333,8.3,17.3,0.4803333333333333,0.48033333333333333,6.866666666666667,9.266666666666666,0.742,2.8666666666666667,9.066666666666668,11.966666666666667,3.266666666666667,1.5333333333333332,1.4666666666666666,3.8666666666666667,3.8333333333333335,24.566666666666666,18063850.0
DeMarre Carroll,79.0,15-16,SF,28.0,TOR,56.333333333333336,54.666666666666664,31.2,4.2,9.500000000000002,0.4486666666666667,1.5999999999999999,4.166666666666667,0.38233333333333336,2.6333333333333333,5.3,0.501,0.533,1.5,2.1333333333333333,0.6916666666666668,1.3666666666666665,3.8333333333333335,5.166666666666667,1.5,1.5,0.2333333333333333,1.1,2.4,11.566666666666668,15400000.0
Derrick Favors,138.0,15-16,PF,23.0,UTA,69.66666666666667,68.66666666666667,31.0,6.166666666666667,11.9,0.5206666666666667,0.0,0.06666666666666667,0.05566666666666666,6.166666666666667,11.833333333333334,0.5226666666666667,0.521,2.8333333333333335,4.166666666666667,0.6823333333333333,2.6666666666666665,5.666666666666667,8.333333333333332,1.4000000000000001,1.0,1.5666666666666667,1.7,2.7999999999999994,15.233333333333334,12000000.0
Derrick Rose,379.0,15-16,PG,26.0,CHI,42.333333333333336,42.333333333333336,30.96666666666667,6.3999999999999995,16.23333333333333,0.3953333333333333,1.2666666666666668,4.1000000000000005,0.30433333333333334,5.133333333333333,12.133333333333333,0.4243333333333334,0.43333333333333335,2.6333333333333333,3.2000000000000006,0.8166666666666668,0.7666666666666666,2.5,3.266666666666667,4.633333333333334,0.6333333333333333,0.19999999999999998,3.1,1.3333333333333333,16.666666666666664,290951.0
Devin Harris,181.0,15-16,PG,31.0,DAL,60.0,1.0,20.900000000000002,2.6333333333333333,6.366666666666667,0.4143333333333333,0.9666666666666668,2.8333333333333335,0.331,1.6666666666666667,3.533333333333333,0.47933333333333333,0.488,1.8666666666666665,2.4000000000000004,0.7786666666666667,0.2333333333333333,1.8,2.033333333333333,3.1333333333333333,0.8666666666666666,0.16666666666666666,1.2,1.8666666666666665,8.1,4402546.0
Dewayne Dedmon,110.0,15-16,C,25.0,ORL,49.333333333333336,13.666666666666666,13.033333333333333,1.4666666666666668,2.8333333333333335,0.5263333333333333,0.0,0.0,0.0,1.4666666666666668,2.8333333333333335,0.5273333333333333,0.5263333333333333,0.7666666666666666,1.1333333333333335,0.6456666666666667,1.4666666666666668,2.9,4.333333333333333,0.20000000000000004,0.3,0.7666666666666666,0.7000000000000001,2.1333333333333333,3.733333333333334,7200000.0
Dion Waiters,444.0,15-16,SG,23.0,OKC,76.0,20.666666666666668,28.26666666666667,4.8,11.699999999999998,0.4093333333333333,1.0999999999999999,3.266666666666667,0.341,3.6999999999999997,8.466666666666667,0.43566666666666665,0.458,1.7333333333333332,2.533333333333333,0.6926666666666668,0.5,2.1,2.6,2.3333333333333335,1.0,0.2333333333333333,1.7,1.9666666666666668,12.5,11550000.0
Draymond Green,166.0,15-16,PF,24.0,GSW,80.66666666666667,57.333333333333336,29.366666666666664,3.866666666666667,8.466666666666667,0.4466666666666667,1.0999999999999999,3.1333333333333333,0.3526666666666667,2.733333333333333,5.333333333333333,0.503,0.5113333333333334,1.8333333333333333,2.6999999999999997,0.6743333333333332,1.3666666666666665,6.133333333333333,7.566666666666666,4.333333333333334,1.4333333333333333,1.2,2.0,3.0,10.633333333333333,17469565.0
Drew Gooden,157.0,15-16,PF,33.0,WAS,34.333333333333336,2.3333333333333335,15.033333333333331,2.266666666666667,5.1000000000000005,0.4166666666666667,0.3333333333333333,1.133333333333333,0.32433333333333336,1.9000000000000001,4.033333333333334,0.45599999999999996,0.45,0.7000000000000001,0.8666666666666666,0.7683333333333332,1.3333333333333333,2.8000000000000003,4.133333333333334,0.6999999999999998,0.39999999999999997,0.30000000000000004,0.5666666666666668,1.8333333333333333,5.466666666666668,3547000.0
Dwight Howard,208.0,15-16,C,29.0,HOU,61.0,61.0,31.86666666666667,6.0,10.033333333333333,0.6013333333333334,0.0,0.06666666666666667,0.262,5.966666666666666,9.966666666666667,0.6046666666666667,0.6026666666666666,3.9,7.433333333333334,0.5213333333333333,3.133333333333333,8.366666666666667,11.5,1.4666666666666666,0.8333333333333334,1.5666666666666667,2.766666666666667,3.266666666666667,15.933333333333332,23819725.0
E'Twaun Moore,311.0,15-16,SG,25.0,CHI,64.66666666666667,8.333333333333334,16.5,2.266666666666667,4.966666666666666,0.45166666666666666,0.5666666666666667,1.5,0.3826666666666667,1.6666666666666667,3.4333333333333336,0.48133333333333334,0.508,0.43333333333333335,0.6333333333333333,0.6646666666666667,0.3,1.3,1.5999999999999999,1.2333333333333332,0.6,0.20000000000000004,0.6333333333333333,1.2666666666666666,5.5,8445024.0
Enes Kanter,245.0,15-16,C,22.0,OKC,79.0,37.333333333333336,25.400000000000002,5.533333333333334,10.633333333333335,0.5286666666666667,0.10000000000000002,0.3,0.2773333333333334,5.433333333333334,10.333333333333334,0.533,0.5339999999999999,2.233333333333333,2.9333333333333336,0.7696666666666667,3.1666666666666665,5.033333333333332,8.166666666666666,0.6666666666666666,0.4000000000000001,0.43333333333333335,1.7,2.466666666666667,13.5,18622514.0
Eric Gordon,160.0,15-16,SG,26.0,NOP,56.666666666666664,56.0,32.699999999999996,5.133333333333334,12.166666666666666,0.42166666666666663,2.1333333333333333,5.233333333333333,0.4076666666666667,3.0,6.866666666666667,0.431,0.5103333333333333,2.3333333333333335,2.8333333333333335,0.8260000000000001,0.39999999999999997,2.0666666666666664,2.466666666666667,3.266666666666667,1.0,0.2333333333333333,1.9000000000000001,2.1333333333333333,14.666666666666666,12943020.0
Evan Turner,432.0,15-16,SG,26.0,BOS,81.33333333333333,41.666666666666664,28.633333333333336,4.5,10.333333333333334,0.4366666666666667,0.4000000000000001,1.4666666666666668,0.2796666666666667,4.066666666666666,8.866666666666667,0.4613333333333333,0.4566666666666666,1.9000000000000001,2.3666666666666667,0.7973333333333334,0.6333333333333334,4.3999999999999995,5.0,4.366666666666667,0.9333333333333332,0.19999999999999998,2.2666666666666666,2.1,11.333333333333334,17131148.0
Garrett Temple,419.0,15-16,SF,28.0,WAS,69.0,20.333333333333332,15.666666666666666,1.5,3.8333333333333335,0.3866666666666667,0.6000000000000001,1.7666666666666668,0.309,0.8999999999999999,2.066666666666667,0.42733333333333334,0.45533333333333337,0.7333333333333334,1.0333333333333334,0.7183333333333334,0.43333333333333335,1.3666666666666665,1.7666666666666668,1.3,0.7333333333333334,0.16666666666666666,0.7000000000000001,1.6333333333333335,4.333333333333333,8000000.0
