Player,Rk,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2019-20
Maurice Harkless,199.0,19-20,SF,24.0,TOT,67.2,44.0,23.12,2.92,5.9,0.4922000000000001,0.66,1.98,0.33340000000000003,2.2399999999999998,3.9200000000000004,0.5722,0.5498,0.7999999999999999,1.2600000000000002,0.6434,1.18,2.66,3.8200000000000003,1.04,0.9,0.6799999999999999,0.8600000000000001,2.2399999999999998,7.279999999999999,11511234
Meyers Leonard,295.0,19-20,C,25.0,MIA,56.0,15.0,16.160000000000004,2.22,4.640000000000001,0.49560000000000004,0.9,2.34,0.4022,1.3,2.2800000000000002,0.5770000000000001,0.5924,0.5,0.5800000000000001,0.7879999999999999,0.6,3.2800000000000002,3.8599999999999994,1.06,0.19999999999999998,0.22000000000000003,0.72,2.04,5.840000000000001,11286515
Michael Carter-Williams,92.0,19-20,SG,26.0,ORL,44.8,11.8,19.44,2.54,6.34,0.3902,0.36,1.3199999999999998,0.26000000000000006,2.22,5.0200000000000005,0.42860000000000004,0.42060000000000003,1.52,2.08,0.7325999999999999,0.76,2.6,3.4,2.96,0.9800000000000001,0.54,1.44,2.16,6.94,2028594
Michael Kidd-Gilchrist,272.0,19-20,SF-PF,24.0,TOT,50.2,33.0,22.58,3.1,6.34,0.4662,0.18,0.52,0.22600000000000003,2.9200000000000004,5.8,0.4824,0.4838,1.6600000000000001,2.26,0.7432,1.34,3.44,4.8,1.06,0.5399999999999999,0.52,0.76,1.8800000000000001,8.04,13000000
Mike Conley,110.0,19-20,PG,30.0,UTA,50.8,49.4,31.639999999999997,5.84,13.820000000000002,0.422,2.02,5.5600000000000005,0.36439999999999995,3.8199999999999994,8.260000000000002,0.4612,0.4952,3.94,4.74,0.8336,0.43999999999999995,2.62,3.0599999999999996,5.459999999999999,1.12,0.26,1.8399999999999999,1.92,17.68,32511623
Mike Muscala,360.0,19-20,C,26.0,OKC,58.8,4.4,15.940000000000001,2.06,4.5600000000000005,0.4542,0.9200000000000002,2.4999999999999996,0.3646,1.1600000000000001,2.08,0.5408,0.549,0.76,0.9199999999999999,0.8244,0.8,2.3600000000000003,3.1599999999999997,1.02,0.33999999999999997,0.5,0.6599999999999999,1.46,5.779999999999999,2028594
Mike Scott,442.0,19-20,PF,29.0,PHI,63.2,3.0,16.02,2.22,5.119999999999999,0.4218,0.8800000000000001,2.42,0.34299999999999997,1.3599999999999999,2.7199999999999998,0.48580000000000007,0.5046,0.5,0.6199999999999999,0.761,0.7,2.34,3.04,0.9199999999999999,0.27999999999999997,0.16,0.6,1.48,5.86,4767000
Montrezl Harrell,201.0,19-20,C,24.0,LAC,63.6,5.0,19.82,4.839999999999999,7.82,0.6252,0.0,0.13999999999999999,0.09240000000000001,4.819999999999999,7.679999999999998,0.6344,0.6262000000000001,2.12,3.3600000000000003,0.6154,1.6400000000000001,2.98,4.62,1.2400000000000002,0.5199999999999999,0.8200000000000001,1.08,2.1399999999999997,11.780000000000001,6000000
Myles Turner,482.0,19-20,C,21.0,IND,68.4,61.8,28.1,4.8,9.86,0.48640000000000005,0.78,2.12,0.33019999999999994,4.040000000000001,7.720000000000001,0.5244,0.5248,2.2,2.8600000000000003,0.76,1.4,5.2,6.6,1.22,0.6799999999999999,2.0200000000000005,1.3399999999999999,2.8000000000000003,12.579999999999998,18000000
Nemanja Bjelica,46.0,19-20,PF,29.0,SAC,68.2,31.8,21.559999999999995,2.96,6.34,0.46259999999999996,1.2000000000000002,3.04,0.387,1.7600000000000002,3.2800000000000002,0.536,0.5569999999999999,0.76,0.9799999999999999,0.7693999999999999,1.12,3.56,4.72,1.72,0.6599999999999999,0.43999999999999995,1.0,2.54,7.840000000000001,6825000
Nerlens Noel,369.0,19-20,C,23.0,OKC,57.2,19.2,19.54,3.02,5.28,0.5822,0.0,0.0,0.20825,3.02,5.24,0.5843999999999999,0.5828000000000001,1.24,1.8400000000000003,0.6946,1.7600000000000002,3.94,5.720000000000001,1.0,1.2,1.1800000000000002,1.2,2.46,7.3,2028594
Nicolas Batum,31.0,19-20,SF,29.0,CHO,61.6,57.2,30.880000000000003,3.8600000000000003,9.319999999999999,0.40800000000000003,1.46,4.3,0.33840000000000003,2.38,5.0200000000000005,0.475,0.48979999999999996,1.72,2.0200000000000005,0.8602000000000001,0.86,4.5,5.359999999999999,4.700000000000001,0.9400000000000001,0.48,2.0,1.58,10.9,25565217
Nikola Jokić,261.0,19-20,C,22.0,DEN,76.2,68.0,29.1,6.540000000000001,12.5,0.5256000000000001,0.9200000000000002,2.72,0.3348,5.64,9.779999999999998,0.574,0.5608,3.0,3.6399999999999997,0.8248,2.6,7.040000000000001,9.6,5.539999999999999,1.1199999999999999,0.7,2.5200000000000005,2.84,17.04,26573595
Nikola Vučević,490.0,19-20,C,27.0,ORL,67.8,62.8,30.639999999999997,7.6800000000000015,15.62,0.4896000000000001,0.8200000000000001,2.46,0.3092,6.859999999999999,13.180000000000001,0.52,0.5156,1.7600000000000002,2.3,0.7628,2.38,7.88,10.279999999999998,3.2800000000000002,0.9400000000000001,1.02,1.7600000000000002,2.3600000000000003,17.94,28000000
Noah Vonleh,489.0,19-20,C-PF,22.0,TOT,62.0,34.2,16.839999999999996,1.9200000000000004,4.12,0.47620000000000007,0.28,0.8999999999999998,0.28559999999999997,1.7,3.22,0.5232,0.5054000000000001,0.86,1.26,0.6994,1.4,3.84,5.22,0.8200000000000001,0.41999999999999993,0.4,0.8,1.8,5.0,2000000
Norman Powell,413.0,19-20,SG,24.0,TOR,61.4,17.8,19.04,3.2,6.9799999999999995,0.4504,1.08,2.9800000000000004,0.36239999999999994,2.1199999999999997,4.0200000000000005,0.5167999999999999,0.5264,1.32,1.6,0.8187999999999999,0.32,2.12,2.44,1.3399999999999999,0.74,0.24,1.02,1.6400000000000001,8.82,10116576
Otto Porter,409.0,19-20,SF,24.0,CHI,60.4,56.4,29.640000000000004,5.04,10.52,0.48,1.72,4.2,0.40700000000000003,3.34,6.34,0.528,0.561,1.3399999999999999,1.7,0.7861999999999999,1.2,4.22,5.4,1.8,1.4,0.48,0.9,2.1399999999999997,13.1,27250576
P.J. Tucker,479.0,19-20,PF,32.0,HOU,79.8,57.8,30.98,2.5,6.160000000000001,0.4050000000000001,1.2799999999999998,3.5200000000000005,0.3586,1.22,2.6399999999999997,0.46820000000000006,0.51,0.74,0.9799999999999999,0.749,1.52,4.5,6.0,1.42,1.2799999999999998,0.33999999999999997,0.9800000000000001,2.74,7.0,8349039
Pat Connaughton,111.0,19-20,SG,25.0,MIL,56.6,2.4,13.940000000000001,1.6,3.6399999999999997,0.42460000000000003,0.66,1.9600000000000002,0.3532,0.9200000000000002,1.7,0.5118,0.5146,0.36,0.41999999999999993,0.8238,0.5799999999999998,1.94,2.5200000000000005,1.1400000000000001,0.3,0.26,0.5,0.9199999999999999,4.260000000000001,1723050
Patrick Beverley,42.0,19-20,PG,29.0,LAC,55.6,48.0,28.7,3.3600000000000003,8.02,0.41900000000000004,1.7,4.359999999999999,0.3934,1.6600000000000001,3.66,0.4518,0.5272,0.9999999999999998,1.32,0.7428,1.2,3.5200000000000005,4.74,3.5799999999999996,1.3,0.48,1.5,3.2399999999999998,9.42,12345679
Patrick Patterson,394.0,19-20,PF,28.0,LAC,69.6,6.8,18.52,1.8399999999999999,4.54,0.39899999999999997,1.06,2.96,0.3692000000000001,0.74,1.6,0.45339999999999997,0.5196000000000001,0.4999999999999999,0.6199999999999999,0.7774000000000001,0.74,2.54,3.22,0.86,0.45999999999999996,0.27999999999999997,0.5,1.22,5.220000000000001,2331593
Patty Mills,340.0,19-20,PG,29.0,SAS,78.2,9.8,22.78,3.46,8.18,0.42639999999999995,1.8799999999999997,4.88,0.38920000000000005,1.5799999999999998,3.2800000000000002,0.48419999999999996,0.5422,1.06,1.2200000000000002,0.8490000000000002,0.3,1.58,1.9,2.78,0.72,0.08,1.08,1.5000000000000002,9.9,12428571
Paul George,172.0,19-20,SF,27.0,LAC,72.0,72.0,34.760000000000005,7.88,18.04,0.4372,3.0799999999999996,7.8,0.3926,4.82,10.22,0.47000000000000003,0.5226000000000001,4.859999999999999,5.64,0.859,0.9199999999999999,5.7,6.639999999999999,3.7400000000000007,1.8199999999999998,0.42000000000000004,2.84,2.72,23.640000000000004,33005556
Paul Millsap,341.0,19-20,PF,32.0,DEN,61.8,59.6,29.639999999999997,5.279999999999999,11.36,0.4683999999999999,0.9800000000000001,2.82,0.355,4.319999999999999,8.559999999999999,0.5052000000000001,0.5132,3.22,4.3,0.7527999999999999,1.9600000000000002,5.24,7.2,2.6800000000000006,1.24,1.0399999999999998,1.8799999999999997,2.74,14.8,30500000
Rajon Rondo,429.0,19-20,PG,31.0,LAL,60.0,41.8,27.68,3.7,8.559999999999999,0.4305999999999999,0.8800000000000001,2.46,0.35219999999999996,2.84,6.1,0.4648,0.48179999999999995,0.6199999999999999,1.0400000000000003,0.6042,0.78,3.94,4.68,7.919999999999999,1.3,0.14,2.6599999999999997,1.9400000000000002,8.86,2564753
Raul Neto,365.0,19-20,PG,25.0,PHI,50.6,11.4,12.9,1.7600000000000002,3.94,0.4508,0.54,1.4200000000000002,0.36819999999999997,1.22,2.4799999999999995,0.49720000000000003,0.5172000000000001,0.5800000000000001,0.76,0.8106,0.18000000000000002,1.0799999999999998,1.26,1.8199999999999998,0.4800000000000001,0.08,0.8800000000000001,1.16,4.659999999999999,1737145
Reggie Bullock,78.0,19-20,SG,26.0,NYK,44.4,27.2,21.6,2.84,6.5200000000000005,0.4328,1.42,3.6599999999999993,0.39080000000000004,1.4,2.88,0.4856,0.5412,0.6,0.6799999999999999,0.8224,0.38,1.8800000000000001,2.2800000000000002,1.3000000000000003,0.6399999999999999,0.13999999999999999,0.6,1.2399999999999998,7.7,4000000
Reggie Jackson,248.0,19-20,PG,27.0,TOT,57.8,54.4,27.339999999999996,5.5,12.959999999999999,0.4222,1.58,4.38,0.3564,3.9200000000000004,8.58,0.4539999999999999,0.48460000000000003,2.5,2.9,0.853,0.54,2.18,2.7599999999999993,5.0,0.6200000000000001,0.12,2.12,2.24,15.040000000000001,17286956
Richaun Holmes,226.0,19-20,C,24.0,SAC,54.0,12.4,19.06,3.46,5.92,0.5776,0.16,0.58,0.22066666666666668,3.34,5.359999999999999,0.6164,0.5894,1.4,1.9400000000000002,0.7135999999999999,1.7,3.3600000000000003,5.0600000000000005,0.96,0.5999999999999999,0.96,0.8,2.56,8.48,4767000
Ricky Rubio,433.0,19-20,PG,27.0,PHO,72.2,72.0,30.339999999999996,3.9199999999999995,9.68,0.40259999999999996,1.0399999999999998,3.12,0.33120000000000005,2.88,6.5600000000000005,0.4366,0.45600000000000007,3.14,3.62,0.8644000000000001,0.6399999999999999,3.62,4.26,7.6,1.6200000000000003,0.12,2.62,2.64,12.0,16190476
Robert Covington,114.0,19-20,PF-C,27.0,TOT,63.8,59.8,31.320000000000004,4.340000000000001,10.52,0.41,2.34,6.700000000000001,0.35359999999999997,1.9599999999999997,3.84,0.5088,0.5222,1.8,2.2399999999999998,0.8056000000000001,0.9600000000000002,5.1000000000000005,6.0600000000000005,1.5,1.78,1.02,1.7,3.2399999999999998,12.8,11301219
Robin Lopez,301.0,19-20,C,29.0,MIL,73.4,53.6,23.54,4.140000000000001,7.9,0.5244000000000001,0.13999999999999999,0.44000000000000006,0.16899999999999998,4.0200000000000005,7.44,0.5471999999999999,0.538,1.04,1.44,0.7048,2.22,2.7,4.9,1.2399999999999998,0.18,1.1199999999999999,1.3399999999999999,1.8,9.48,4767000
Rodney Hood,227.0,19-20,SF,25.0,POR,58.2,45.4,28.379999999999995,4.68,10.719999999999999,0.4396,1.78,4.64,0.392,2.8999999999999995,6.1,0.4744,0.5231999999999999,1.7,2.02,0.833,0.4,2.6599999999999997,3.04,1.8399999999999999,0.78,0.2,1.1199999999999999,2.1599999999999997,12.819999999999999,5718000
Rondae Hollis-Jefferson,225.0,19-20,SF,23.0,TOR,58.8,30.6,22.32,3.2399999999999998,7.219999999999999,0.449,0.15999999999999998,0.6799999999999999,0.213,3.06,6.56,0.4726,0.45899999999999996,2.24,3.0200000000000005,0.726,1.44,4.12,5.58,1.8800000000000001,0.9800000000000001,0.56,1.28,2.04,8.86,2500000
Rudy Gay,171.0,19-20,PF,31.0,SAS,58.6,32.4,27.579999999999995,5.4399999999999995,11.639999999999999,0.4678,1.06,2.9999999999999996,0.3536,4.4,8.680000000000001,0.5084000000000001,0.514,2.44,2.96,0.821,1.16,4.88,6.02,2.0199999999999996,1.0,0.6599999999999999,1.78,2.1399999999999997,14.38,14000000
Rudy Gobert,176.0,19-20,C,25.0,UTA,69.4,69.0,32.82,4.96,7.68,0.6407999999999999,0.0,0.0,0.0,4.96,7.68,0.641,0.6407999999999999,3.56,5.62,0.634,3.4799999999999995,8.66,12.179999999999998,1.52,0.74,2.28,1.8199999999999998,2.9,13.52,25008427
Russell Westbrook,506.0,19-20,PG,29.0,HOU,74.2,74.2,35.46,9.419999999999998,21.18,0.44559999999999994,1.52,4.98,0.29700000000000004,7.9,16.16,0.48840000000000006,0.4806,5.8,7.5200000000000005,0.7626000000000002,1.7399999999999998,7.8,9.52,9.76,1.78,0.38,4.700000000000001,2.84,26.119999999999997,38178000
Ryan Anderson,12.0,19-20,C,29.0,HOU,46.2,27.4,21.160000000000004,3.08,7.68,0.37320000000000003,1.5399999999999998,4.32,0.316,1.58,3.34,0.473,0.4686,1.28,1.52,0.8142499999999999,1.14,3.1,4.26,0.9400000000000001,0.42000000000000004,0.18,0.78,1.4200000000000002,8.98,5214583
Serge Ibaka,236.0,19-20,C,28.0,TOR,72.4,62.2,28.9,5.76,11.580000000000002,0.49660000000000004,1.16,3.18,0.35040000000000004,4.640000000000001,8.419999999999998,0.5492,0.5458000000000001,1.44,1.8999999999999997,0.7772,1.7200000000000002,5.52,7.239999999999999,1.04,0.45999999999999996,1.4,1.48,2.78,14.079999999999998,23271604
Shabazz Napier,364.0,19-20,PG,26.0,TOT,58.8,9.2,16.580000000000002,2.4,6.06,0.39160000000000006,1.02,2.9799999999999995,0.34459999999999996,1.38,3.06,0.4396,0.4768,1.46,1.7600000000000002,0.8013999999999999,0.32,1.52,1.8199999999999998,2.4800000000000004,0.8,0.13999999999999999,1.26,1.1,7.24,1882867
Solomon Hill,220.0,19-20,SF,26.0,TOT,50.8,18.8,19.68,1.64,4.32,0.37520000000000003,0.74,2.34,0.3094,0.9,2.04,0.44000000000000006,0.45680000000000004,0.6799999999999999,0.8800000000000001,0.7243999999999999,0.68,2.46,3.0800000000000005,1.54,0.6599999999999999,0.22000000000000003,0.8,1.7,4.680000000000001,13258781
Spencer Dinwiddie,132.0,19-20,SG,24.0,BRK,56.6,25.8,24.799999999999997,4.000000000000001,9.66,0.40800000000000003,1.2399999999999998,3.9200000000000004,0.28900000000000003,2.74,5.72,0.4704,0.4664,3.2,4.220000000000001,0.753,0.43999999999999995,2.2399999999999998,2.6600000000000006,4.58,0.6199999999999999,0.25999999999999995,1.64,2.3199999999999994,12.42,10600000
Stanley Johnson,259.0,19-20,PF,21.0,TOR,62.0,12.8,18.52,2.26,6.02,0.373,0.74,2.5,0.29300000000000004,1.54,3.5200000000000005,0.43200000000000005,0.4338,0.8800000000000001,1.1600000000000001,0.7158,0.52,2.52,3.04,1.3399999999999999,0.8,0.22000000000000003,1.08,1.7399999999999998,6.1,3623000
Stephen Curry,121.0,19-20,PG,29.0,GSW,56.6,56.6,32.239999999999995,8.580000000000002,18.240000000000002,0.46820000000000006,4.18,10.5,0.394,4.38,7.74,0.5718,0.5816,4.640000000000001,5.0,0.9286,0.78,4.360000000000001,5.1,6.24,1.56,0.27999999999999997,3.06,2.2199999999999998,25.98,40231758
Steven Adams,1.0,19-20,C,24.0,OKC,75.8,75.8,29.579999999999995,4.88,8.12,0.6,0.0,0.0,0.08324999999999999,4.88,8.08,0.6012,0.6002,1.8400000000000003,3.28,0.5668,3.8999999999999995,4.54,8.440000000000001,1.4,1.02,1.0399999999999998,1.56,2.5,11.6,25842697
T.J. McConnell,324.0,19-20,PG,25.0,IND,77.0,15.0,21.3,2.8600000000000003,5.76,0.49420000000000003,0.24000000000000005,0.6799999999999999,0.32199999999999995,2.62,5.08,0.5144000000000001,0.514,0.5,0.64,0.7714,0.48,2.34,2.84,4.7,1.1800000000000002,0.16,1.56,1.42,6.44,3500000
T.J. Warren,500.0,19-20,SF,24.0,IND,57.6,46.2,30.26,6.760000000000001,13.440000000000001,0.5032,0.9,2.4,0.3436,5.859999999999999,11.04,0.531,0.5362,2.12,2.7,0.7734,1.34,2.96,4.3,1.2600000000000002,1.0799999999999998,0.5399999999999999,1.08,2.52,16.56,10810000
Taj Gibson,173.0,19-20,C,32.0,NYK,73.0,64.2,25.160000000000004,4.1,7.4399999999999995,0.5536,0.08,0.26,0.20820000000000002,4.0200000000000005,7.18,0.5651999999999999,0.5582,1.42,1.94,0.7327999999999999,2.3,3.939999999999999,6.2,1.12,0.62,0.74,1.06,2.4,9.7,9800000
Terrence Ross,431.0,19-20,SG,26.0,ORL,65.0,10.2,25.580000000000002,4.279999999999999,10.24,0.4194,2.04,5.56,0.3612,2.2800000000000002,4.659999999999999,0.48699999999999993,0.5172,1.3,1.56,0.8198000000000001,0.28,2.66,2.96,1.2799999999999998,0.9800000000000001,0.38,0.96,1.6800000000000002,11.879999999999999,12500000
Terry Rozier,432.0,19-20,PG,23.0,CHO,67.0,18.6,21.6,3.2600000000000002,8.32,0.36920000000000003,1.42,3.8199999999999994,0.3362,1.86,4.5,0.3928,0.44420000000000004,1.1600000000000001,1.46,0.8008000000000001,0.62,2.9,3.5400000000000005,2.5200000000000005,0.74,0.15999999999999998,1.0399999999999998,1.26,9.12,19894737
Thabo Sefolosha,443.0,19-20,PF,33.0,HOU,53.2,12.2,18.619999999999997,2.1399999999999997,4.58,0.46440000000000003,0.64,1.7399999999999998,0.3552,1.5,2.8200000000000003,0.548,0.5384,0.6599999999999999,0.9,0.637,0.6199999999999999,2.9799999999999995,3.5799999999999996,1.02,1.1,0.33999999999999997,0.7,1.3,5.56,2564753
Thaddeus Young,524.0,19-20,PF,29.0,CHI,74.6,65.0,30.2,5.319999999999999,10.6,0.5006,0.64,1.9,0.32780000000000004,4.66,8.68,0.5352,0.5338,0.9,1.46,0.5984,2.0799999999999996,4.5,6.56,1.92,1.52,0.42000000000000004,1.52,2.2,12.16,12900000
Tim Frazier,163.0,19-20,PG,27.0,DET,52.2,15.6,16.86,1.78,4.3,0.4046,0.43999999999999995,1.3199999999999998,0.3298,1.3199999999999998,2.96,0.4394,0.45640000000000003,0.86,1.16,0.7588000000000001,0.45999999999999996,1.6800000000000002,2.16,3.8599999999999994,0.66,0.08,1.3,1.7,4.82,1882867
Tobias Harris,204.0,19-20,PF,25.0,PHI,78.4,71.2,33.36,6.779999999999999,14.320000000000002,0.4736000000000001,1.6800000000000002,4.46,0.3714,5.08,9.84,0.5176000000000001,0.5314,2.56,3.0799999999999996,0.8346,0.9199999999999999,5.460000000000001,6.42,2.46,0.7599999999999999,0.5,1.42,2.04,17.800000000000004,31034483
Tony Snell,458.0,19-20,SF,26.0,DET,70.4,48.2,24.46,2.54,5.840000000000001,0.4318000000000001,1.38,3.5,0.39380000000000004,1.14,2.32,0.4941999999999999,0.5494,0.52,0.5800000000000001,0.8784000000000001,0.26,2.16,2.42,1.32,0.5,0.28,0.5599999999999999,1.52,6.9399999999999995,11392857
Trevor Ariza,19.0,19-20,SF,32.0,TOT,70.0,63.6,33.220000000000006,3.9,9.42,0.41480000000000006,2.16,6.04,0.35779999999999995,1.7400000000000002,3.3600000000000003,0.5204000000000001,0.5296000000000001,1.4,1.7399999999999998,0.8012,0.6599999999999999,4.279999999999999,4.92,2.3,1.5799999999999998,0.28,1.1400000000000001,1.98,11.320000000000002,12200000
Trey Burke,79.0,19-20,PG,25.0,TOT,49.6,3.6,18.119999999999997,3.6799999999999997,8.16,0.45039999999999997,1.0,2.62,0.3856,2.7,5.540000000000001,0.48019999999999996,0.5118,0.9800000000000001,1.2799999999999998,0.7697999999999999,0.36,1.2,1.56,2.8,0.5,0.1,0.9399999999999998,1.08,9.34,2028594
Trey Lyles,305.0,19-20,PF,22.0,SAS,70.2,18.8,18.080000000000002,2.7800000000000002,6.459999999999999,0.43100000000000005,0.8800000000000001,2.66,0.34500000000000003,1.9,3.8199999999999994,0.49119999999999997,0.5014000000000001,0.9400000000000001,1.3199999999999998,0.7108,0.8,3.4799999999999995,4.26,1.08,0.4,0.36,0.8400000000000001,1.48,7.42,5500000
Tristan Thompson,471.0,19-20,C,26.0,CLE,62.6,45.0,27.179999999999996,3.7400000000000007,6.760000000000001,0.5582,0.04,0.08,0.1955,3.7,6.6800000000000015,0.5602,0.5598,1.46,2.5,0.5830000000000001,3.4800000000000004,5.58,9.02,1.2999999999999998,0.5199999999999999,0.66,1.08,2.2,8.919999999999998,18539130
Troy Daniels,122.0,19-20,SG,26.0,TOT,57.4,3.8,15.1,2.3,5.680000000000001,0.4102,1.6600000000000001,4.1,0.4004,0.68,1.56,0.4358000000000001,0.5532,0.4,0.5200000000000001,0.727,0.26,1.2,1.38,0.54,0.32,0.1,0.56,1.24,6.639999999999999,2028594
Tyler Johnson,260.0,19-20,SG,25.0,TOT,55.4,14.6,25.46,3.7600000000000002,8.719999999999999,0.43100000000000005,1.2799999999999998,3.5200000000000005,0.35680000000000006,2.48,5.24,0.4814,0.5022,1.6800000000000002,2.12,0.795,0.6199999999999999,2.5,3.06,2.5,0.8,0.43999999999999995,1.14,1.9000000000000004,10.4,19245370
Tyler Zeller,527.0,19-20,C,28.0,SAS,37.0,8.6,11.279999999999998,1.9600000000000002,4.0,0.4626,0.04,0.12000000000000002,0.11900000000000001,1.94,3.8599999999999994,0.4706,0.46559999999999996,1.02,1.3599999999999999,0.71975,1.3599999999999999,1.8400000000000003,3.2,0.54,0.13999999999999999,0.36,0.5199999999999999,1.6,5.0,245686
Tyson Chandler,95.0,19-20,C,35.0,HOU,48.0,32.6,20.28,2.06,3.2600000000000002,0.659,0.0,0.0,0.0,2.06,3.2399999999999998,0.6605999999999999,0.659,1.1800000000000002,1.8599999999999999,0.6052000000000001,2.3199999999999994,5.2,7.4799999999999995,0.74,0.42000000000000004,0.5,1.04,2.0799999999999996,5.3,2564753
Tyus Jones,264.0,19-20,PG,21.0,MEM,62.4,8.0,17.64,2.06,4.88,0.4208,0.5199999999999999,1.6,0.3406,1.52,3.2800000000000002,0.46299999999999997,0.47919999999999996,0.78,0.9399999999999998,0.7888,0.2,1.3,1.52,3.5,0.9799999999999999,0.1,0.74,0.9600000000000002,5.42,8408000
Udonis Haslem,208.0,19-20,PF,37.0,MIA,16.2,0.4,7.720000000000001,0.72,2.04,0.3504,0.08,0.6000000000000001,0.11379999999999998,0.66,1.4599999999999997,0.4316,0.3676,0.42000000000000004,0.5599999999999999,0.67,0.32,2.06,2.34,0.34,0.1,0.06000000000000001,0.26,0.9400000000000001,1.92,2564753
Victor Oladipo,383.0,19-20,SG,25.0,IND,53.8,49.2,31.98,6.5,14.9,0.43479999999999996,1.8400000000000003,5.3,0.348,4.7,9.639999999999999,0.483,0.49660000000000004,2.7600000000000002,3.5199999999999996,0.7852,0.6,4.2,4.76,3.78,1.56,0.4800000000000001,2.32,2.18,17.66,21000000
Vince Carter,90.0,19-20,SF,41.0,ATL,65.4,6.4,18.240000000000002,2.2399999999999998,5.720000000000001,0.39119999999999994,1.22,3.4599999999999995,0.35259999999999997,1.02,2.2600000000000002,0.4514,0.4976000000000001,0.78,1.0,0.772,0.4,2.12,2.56,1.1600000000000001,0.62,0.4,0.62,1.8,6.4799999999999995,2564753
Wayne Ellington,145.0,19-20,SG,30.0,NYK,60.8,19.0,22.4,3.1000000000000005,7.779999999999999,0.3932,2.12,5.68,0.36979999999999996,0.9800000000000001,2.12,0.45999999999999996,0.5282,0.64,0.76,0.8436,0.26,1.9600000000000002,2.2,1.1599999999999997,0.6599999999999999,0.1,0.62,1.2399999999999998,8.96,7804878
Wesley Matthews,320.0,19-20,SG,31.0,MIL,70.0,69.6,31.32,3.96,10.0,0.39659999999999995,2.2,5.98,0.368,1.78,4.02,0.44279999999999997,0.5082000000000001,1.52,1.8800000000000001,0.8152000000000001,0.34,2.56,2.94,2.24,0.9399999999999998,0.2,1.1199999999999999,2.1,11.66,2564753
Will Barton,29.0,19-20,SF,27.0,DEN,64.8,31.2,30.18,5.16,11.84,0.43579999999999997,1.6600000000000001,4.54,0.36040000000000005,3.54,7.3199999999999985,0.4828,0.5045999999999999,2.06,2.66,0.7802,0.9199999999999999,4.32,5.2,3.3200000000000003,0.8400000000000001,0.52,1.6199999999999999,1.94,14.080000000000002,12960000
Willie Cauley-Stein,94.0,19-20,C,24.0,TOT,69.8,47.6,23.18,3.9799999999999995,7.359999999999999,0.5459999999999999,0.0,0.04,0.15,3.9799999999999995,7.32,0.5484,0.5466,1.4,2.32,0.6186,1.7400000000000002,4.459999999999999,6.2,1.5599999999999998,0.9200000000000002,0.8400000000000001,0.9600000000000002,2.34,9.4,2177483
Zach LaVine,286.0,19-20,SG,22.0,CHI,55.2,45.2,32.36,7.06,15.919999999999998,0.4422,2.18,5.76,0.3742,4.9,10.16,0.4806000000000001,0.5096,3.5200000000000005,4.32,0.8151999999999999,0.47999999999999987,3.4200000000000004,3.9200000000000004,3.56,1.04,0.3,2.46,2.2600000000000002,19.76,19500000
